DATE,DATE_WEEK,DATE_MON,PGM_CODE,PGM_NAME,STIME,program_title,guestname,daily_corner,weekly_corner,view_radio_yn,live_yn,dau,dau_prev,dau_chg,dau_d2,dau_r7,dau_r7_prev,dau_r7_chg,dau_r30,dau_r30_prev,dau_r30_chg,new,new_prev,new_chg,new_share,react,react_prev,react_chg,react_share,react_rate,react_rate_prev,react_rate_diff,churn_rate,churn_rate_prev,churn_rate_diff,dau_1min,dau_1min_prev,dau_1min_chg,dau_10min,dau_10min_prev,dau_10min_chg,real_rate,real_rate_prev,real_rate_diff,deep_rate,deep_rate_prev,deep_rate_diff,d1_ret,d1_ret_prev,d1_ret_diff,d7_ret,d7_ret_prev,d7_ret_diff,new_d1_ret,new_d1_ret_prev,new_d1_ret_diff,new_d7_ret,new_d7_ret_prev,new_d7_ret_diff,engage_rate,engage_rate_prev,engage_rate_diff,habit_rate,habit_rate_prev,habit_rate_diff,wau,wau_prev,wau_chg,new_week,new_week_prev,new_week_chg,new_week_share,react_week,react_week_prev,react_week_chg,react_week_share,react_rate_week,react_rate_week_prev,react_rate_week_diff,churn_rate_week,churn_rate_week_prev,churn_rate_week_diff,wau_1min,wau_1min_prev,wau_1min_chg,wau_10min,wau_10min_prev,wau_10min_chg,real_rate_week,real_rate_week_prev,real_rate_week_diff,deep_rate_week,deep_rate_week_prev,deep_rate_week_diff,w1_ret,w1_ret_prev,w1_ret_diff,new_w1_ret,new_w1_ret_prev,new_w1_ret_diff,engage_rate_week,engage_rate_week_prev,engage_rate_week_diff,habit_rate_week,habit_rate_week_prev,habit_rate_week_diff,mau,mau_prev,mau_chg,new_mon,new_mon_prev,new_mon_chg,new_mon_share,react_mon,react_mon_prev,react_mon_chg,react_mon_share,react_rate_mon,react_rate_mon_prev,react_rate_mon_diff,churn_rate_mon,churn_rate_mon_prev,churn_rate_mon_diff,mau_1min,mau_1min_prev,mau_1min_chg,mau_10min,mau_10min_prev,mau_10min_chg,real_rate_mon,real_rate_mon_prev,real_rate_mon_diff,deep_rate_mon,deep_rate_mon_prev,deep_rate_mon_diff,m1_ret,m1_ret_prev,m1_ret_diff,new_m1_ret,new_m1_ret_prev,new_m1_ret_diff,engage_rate_mon,engage_rate_mon_prev,engage_rate_mon_diff,habit_rate_mon,habit_rate_mon_prev,habit_rate_mon_diff
2026/03/26,2026/03/16,2026/02/01,F03,파워 스테이션,0300,,,,,,,3687,3645,1.2,3832,11016,10813,1.9,30102,,,55,107,-48.6,1.5,317,,,8.6,0,,,18.5,,,3092,3062,1.0,2573,2593,-0.8,,,,83.2,84.7,-1.5,46.42,48.31,-1.9,43.16,43.69,-0.5,6.00,0.00,6.0,0.00,0.00,0.0,0.4,0.4,0.0,,,,10939,,,577,,,5.3,407,,,3.7,0,,,,,,8636,,,7232,,,,,,83.7,,,45.18,43.31,1.9,0.63,0.44,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,F04,이인권의 펀펀투데이,0500,,,,,,,19080,18685,2.1,18716,41416,40795,1.5,87735,,,160,171,-6.4,0.8,2157,,,11.3,0,,,13.2,,,16295,15977,2.0,12158,11915,2.0,,,,74.6,74.6,0.0,63.3,62.85,0.4,59.69,60.02,-0.3,24.18,20.67,3.5,19.30,23.26,-4.0,0.6,0.6,0.0,,,,41868,,,1080,,,2.6,1459,,,3.5,0,,,,,,34466,,,27121,,,,,,78.7,,,62.01,59.88,2.1,3.43,4.22,-0.8,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,F05,김영철의 파워FM,0700,,,,,,,63017,62072,1.5,62409,116379,117360,-0.8,218211,,,516,501,3.0,0.8,9015,,,14.3,0,,,15.8,,,57429,56957,0.8,49020,48777,0.5,,,,85.4,85.6,-0.2,70.95,70.98,0.0,68.37,67.85,0.5,22.57,17.84,4.7,17.17,22.04,-4.9,1.6,1.6,0.0,,,,119877,,,3176,,,2.6,6411,,,5.3,0,,,,,,106333,,,92041,,,,,,86.6,,,71.27,67.01,4.3,2.27,2.11,0.2,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,F06,아름다운 이 아침 봉태규입니다,0900,,,,,,,43297,43653,-0.8,43340,102830,105173,-2.2,216024,,,494,484,2.1,1.1,6788,,,15.7,0,,,17.9,,,39194,39587,-1.0,34209,34560,-1.0,,,,87.3,87.3,0.0,61.34,57.35,4.0,58.78,59.38,-0.6,16.93,11.99,4.9,9.71,13.65,-3.9,0.8,0.9,-0.1,,,,104737,,,3395,,,3.2,6209,,,5.9,0,,,,,,90477,,,77618,,,,,,85.8,,,63.93,58.69,5.2,0.86,0.84,0.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,F07,박하선의 씨네타운,1100,,,,,,,29290,29745,-1.5,29587,73201,72426,1.1,162993,,,262,305,-14.1,0.9,4318,,,14.7,0,,,17.1,,,26777,27148,-1.4,23503,23794,-1.2,,,,87.8,87.6,0.2,58.39,59.01,-0.6,56.47,57.48,-1.0,15.41,12.74,2.7,11.15,11.75,-0.6,0.3,0.2,0.1,,,,72241,,,2219,,,3.1,3655,,,5.1,0,,,,,,62777,,,53332,,,,,,85.0,,,59.66,54.30,5.4,0.18,0.55,-0.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,F08,12시엔 주현영,1200,,,,,,,36925,36689,0.6,36788,91876,91689,0.2,208292,,,533,489,9.0,1.4,6422,,,17.4,0,,,18.9,,,32085,32355,-0.8,27357,27860,-1.8,,,,85.3,86.1,-0.8,56.93,56.97,0.0,54.48,54.9,-0.4,16.18,11.59,4.6,10.43,11.98,-1.6,0.6,1.0,-0.4,,,,91775,,,3552,,,3.9,5296,,,5.8,0,,,,,,76936,,,63774,,,,,,82.9,,,57.96,54.44,3.5,0.72,0.67,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,F09,두시탈출 컬투쇼,1400,,,,,,,44659,44371,0.6,43981,109133,109167,0.0,240714,,,699,797,-12.3,1.6,8714,,,19.5,0,,,21.3,,,41491,41204,0.7,37486,37209,0.7,,,,90.3,90.3,0.0,58.95,58.24,0.7,56.03,53.4,2.6,15.11,16.11,-1.0,9.79,11.42,-1.6,1.3,1.3,0.0,,,,109147,,,4995,,,4.6,8118,,,7.4,0,,,,,,97647,,,86243,,,,,,88.3,,,58.98,57.20,1.8,0.75,1.06,-0.3,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,F10,황제파워,1600,,,,,,,41388,41252,0.3,40919,96644,96737,-0.1,209149,,,510,582,-12.4,1.2,7124,,,17.2,0,,,18.5,,,37380,37415,-0.1,32050,32160,-0.3,,,,85.7,86.0,-0.3,57.4,57.68,-0.3,54.68,54.64,0.0,16.85,15.52,1.3,10.31,14.04,-3.7,1.2,1.1,0.1,,,,98010,,,3616,,,3.7,5276,,,5.4,0,,,,,,85826,,,73367,,,,,,85.5,,,61.09,58.48,2.6,0.58,0.95,-0.4,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,F11,박소현의 러브게임,1800,,,,,,,29683,29747,-0.2,30655,74986,74498,0.7,164965,,,310,473,-34.5,1.0,5336,,,18.0,0,,,19.5,,,26622,26596,0.1,21944,21903,0.2,,,,82.4,82.4,0.0,49.96,50.89,-0.9,48.74,48.73,0.0,15.46,16.87,-1.4,9.09,10.22,-1.1,1.0,0.9,0.1,,,,75852,,,2666,,,3.5,3514,,,4.6,0,,,,,,65582,,,55070,,,,,,84.0,,,59.30,57.52,1.8,0.56,0.59,0.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,F12,웬디의 영스트리트,2000,,,,,,,14670,14491,1.2,15037,44633,44651,0.0,119750,,,280,354,-20.9,1.9,2762,,,18.8,0,,,21.4,,,11981,11883,0.8,9404,9394,0.1,,,,78.5,79.1,-0.6,39.75,39.99,-0.2,37.62,36.6,1.0,13.02,10.10,2.9,5.37,6.34,-1.0,0.8,1.2,-0.4,,,,45026,,,2311,,,5.1,2096,,,4.7,0,,,,,,35041,,,27441,,,,,,78.3,,,46.39,43.80,2.6,0.56,0.55,0.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,F13,배성재의 텐,2200,,,,,,,7886,7502,5.1,7883,24428,24023,1.7,67869,,,169,186,-9.1,2.1,1394,,,17.7,0,,,16.3,,,6655,6274,6.1,5354,5027,6.5,,,,80.5,80.1,0.4,40.67,39.99,0.7,36.35,35.02,1.3,9.30,17.49,-8.2,3.76,6.35,-2.6,0.5,0.8,-0.3,,,,24156,,,1236,,,5.1,1060,,,4.4,0,,,,,,19134,,,15158,,,,,,79.2,,,42.93,39.63,3.3,0.69,0.49,0.2,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,G00,,,,,,,,,28156,27809,1.2,27733,76097,75691,0.5,192384,,,918,1052,-12.7,3.3,6073,,,21.6,0,,,26.0,,,18250,17779,2.6,14832,14498,2.3,,,,81.3,81.5,-0.2,50.24,49.88,0.4,45.6,45.89,-0.3,14.36,14.33,0.0,7.13,8.60,-1.5,0.1,0.1,0.0,,,,76962,,,6159,,,8.0,5655,,,7.3,0,,,,,,43458,,,34407,,,,,,79.2,,,50.92,48.35,2.6,1.76,2.14,-0.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L00,,,,,,,,,110302,110192,0.1,110671,235103,234146,0.4,453271,,,2242,2389,-6.2,2.0,25502,,,23.1,0,,,27.2,,,71777,72030,-0.4,60823,61346,-0.9,,,,84.7,85.2,-0.5,63.62,63.61,0.0,60.12,59.95,0.2,21.70,20.80,0.9,12.77,15.44,-2.7,1.3,1.2,0.1,,,,236293,,,15341,,,6.5,24458,,,10.4,0,,,,,,145652,,,119046,,,,,,81.7,,,67.48,64.91,2.6,3.92,4.84,-0.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L01,YESTERDAY 20,0000,,,,,,,5794,5774,0.3,5666,18323,18335,-0.1,49118,,,71,83,-14.5,1.2,252,,,4.3,0,,,20.4,,,4374,4272,2.4,3532,3400,3.9,,,,80.7,79.6,1.1,42.94,42.33,0.6,37.84,37.61,0.2,9.21,4.03,5.2,3.61,4.65,-1.0,1.4,1.6,-0.2,,,,18073,,,723,,,4.0,981,,,5.4,0,,,,,,12671,,,10241,,,,,,80.8,,,46.62,43.79,2.8,1.97,1.62,0.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L02,Love20(재),0200,,,,,,,3743,3772,-0.8,3887,11833,11771,0.5,32201,,,58,127,-54.3,1.5,456,,,12.2,0,,,21.4,,,3124,3124,0.0,2775,2763,0.4,,,,88.8,88.4,0.4,41.83,42.71,-0.9,38.28,37.07,1.2,2.13,4.23,-2.1,0.79,1.96,-1.2,0.7,0.6,0.1,,,,11625,,,515,,,4.4,556,,,4.8,0,,,,,,9212,,,7968,,,,,,86.5,,,45.24,42.78,2.5,1.45,1.16,0.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L03,OLDIES 20(재),0400,,,,,,,8240,8152,1.1,8454,21928,21582,1.6,51585,,,81,80,1.3,1.0,1014,,,12.3,0,,,16.3,,,5741,5545,3.5,3806,3687,3.2,,,,66.3,66.5,-0.2,49.15,50.54,-1.4,46.33,46.56,-0.2,11.11,14.29,-3.2,3.75,14.08,-10.3,0.2,0.3,-0.1,,,,21940,,,476,,,2.2,770,,,3.5,0,,,,,,14980,,,10717,,,,,,71.5,,,54.28,52.28,2.0,2.11,1.68,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L04,,,,,,,,,0,0,,0,0,0,,0,,,0,0,,,0,,,,0,,,,,,0,0,,0,0,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,,,0,,,,0,,,,0,,,,,,0,,,0,,,,,,,,,0,0,0.0,0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L05,고현준의 뉴스 브리핑,0600,,,,,,,20813,20548,1.3,20920,36502,35817,1.9,70785,,,112,80,40.0,0.5,2278,,,10.9,0,,,12.6,,,17579,17366,1.2,14868,14742,0.9,,,,84.6,84.9,-0.3,67.75,68.42,-0.7,65.03,65.18,-0.2,21.57,22.88,-1.3,15.00,13.28,1.7,0.4,0.4,0.0,,,,38482,,,501,,,1.3,930,,,2.4,0,,,,,,29969,,,25850,,,,,,86.3,,,68.12,67.92,0.2,0.79,1.62,-0.8,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L06,김태현의 정치쇼,0700,,,,,,,38951,39158,-0.5,38930,76426,76217,0.3,158938,,,331,320,3.4,0.8,5923,,,15.2,0,,,17.2,,,24774,24927,-0.6,18772,18859,-0.5,,,,75.8,75.7,0.1,58.85,59.02,-0.2,55.38,55.38,0.0,20.52,16.01,4.5,11.56,13.16,-1.6,0.6,0.5,0.1,,,,83622,,,1702,,,2.0,3071,,,3.7,0,,,,,,47455,,,35678,,,,,,75.2,,,65.53,62.42,3.1,1.75,2.09,-0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L07,이숙영의 러브FM,0900,,,,,,,26194,26181,0.0,25833,56463,56865,-0.7,137305,,,360,330,9.1,1.4,4698,,,17.9,0,,,20.4,,,19530,19523,0.0,15405,15414,-0.1,,,,78.9,79.0,-0.1,52.17,49.19,3.0,49.25,48.92,0.3,11.50,9.39,2.1,7.58,10.63,-3.1,1.3,1.1,0.2,,,,63617,,,1700,,,2.7,2473,,,3.9,0,,,,,,42360,,,32993,,,,,,77.9,,,57.10,54.32,2.8,0.95,0.86,0.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L08,박연미의 목돈연구소,1100,,,,,,,17615,17680,-0.4,18050,49962,49091,1.8,121105,,,168,203,-17.2,1.0,3015,,,17.1,0,,,19.7,,,14540,14695,-1.1,12248,12392,-1.2,,,,84.2,84.3,-0.1,49.71,49.63,0.1,47.44,48.33,-0.9,11.36,8.33,3.0,6.90,11.71,-4.8,0.6,0.7,-0.1,,,,49034,,,1386,,,2.8,2456,,,5.0,0,,,,,,35901,,,29334,,,,,,81.7,,,53.42,49.14,4.3,0.44,0.62,-0.2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L09,유민상의 배고픈 라디오,1200,,,,,,,22043,22123,-0.4,22079,66669,65792,1.3,164893,,,311,350,-11.1,1.4,4342,,,19.7,0,,,22.7,,,15591,15696,-0.7,12061,12137,-0.6,,,,77.4,77.3,0.1,43.86,43.98,-0.1,41.15,41.72,-0.6,8.71,7.99,0.7,6.86,6.50,0.4,0.8,0.8,0.0,,,,66464,,,2539,,,3.8,3874,,,5.8,0,,,,,,43309,,,32986,,,,,,76.2,,,51.32,47.72,3.6,1.27,1.08,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L10,그대의 오후 정엽입니다,1400,,,,,,,19588,19623,-0.2,19495,65723,65123,0.9,172276,,,417,467,-10.7,2.1,4324,,,22.1,0,,,25.6,,,12007,12071,-0.5,9371,9448,-0.8,,,,78.0,78.3,-0.3,38.35,38.32,0.0,35.83,34.47,1.4,10.16,10.44,-0.3,4.07,6.23,-2.2,0.6,0.7,-0.1,,,,65252,,,2953,,,4.5,4400,,,6.7,0,,,,,,36341,,,26935,,,,,,74.1,,,46.29,44.07,2.2,0.74,1.52,-0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L11,인생은 오디션,1600,,,,,,,10919,11118,-1.8,11297,29137,28866,0.9,85397,,,184,203,-9.4,1.7,1997,,,18.3,0,,,21.0,,,7406,7543,-1.8,5688,5872,-3.1,,,,76.8,77.8,-1.0,36.8,36.84,0.0,34.36,35.05,-0.7,9.62,9.94,-0.3,7.39,5.91,1.5,0.9,1.1,-0.2,,,,33287,,,949,,,2.9,1088,,,3.3,0,,,,,,20208,,,14867,,,,,,73.6,,,43.69,42.28,1.4,0.68,0.79,-0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L12,6시 저녁바람 김창완입니다,1800,,,,,,,15838,15783,0.3,16204,50448,49938,1.0,128781,,,244,302,-19.2,1.5,3308,,,20.9,0,,,23.7,,,9988,10138,-1.5,7197,7265,-0.9,,,,72.1,71.7,0.4,36.32,36.33,0.0,34.12,34.33,-0.2,7.74,8.83,-1.1,4.64,6.30,-1.7,1.0,1.1,-0.1,,,,51185,,,1830,,,3.6,2577,,,5.0,0,,,,,,31025,,,22131,,,,,,71.3,,,48.98,46.69,2.3,1.55,1.11,0.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L13,편상욱의 뉴스직격,1700,,,,,,,10932,11024,-0.8,10971,29136,28984,0.5,83311,,,152,177,-14.1,1.4,1991,,,18.2,0,,,19.7,,,6652,6752,-1.5,4672,4749,-1.6,,,,70.2,70.3,-0.1,34.75,34.27,0.5,32.57,33.33,-0.8,8.28,8.48,-0.2,6.21,6.00,0.2,0.5,0.6,-0.1,,,,33455,,,808,,,2.4,972,,,2.9,0,,,,,,18634,,,12648,,,,,,67.9,,,44.66,44.14,0.5,1.00,0.65,0.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L14,김윤상의 뮤직투나잇,2000,,,,,,,10599,10432,1.6,10935,35847,35907,-0.2,102643,,,204,231,-11.7,1.9,2165,,,20.4,0,,,22.9,,,7211,7116,1.3,5278,5154,2.4,,,,73.2,72.4,0.8,32.78,33.16,-0.4,31.26,30.52,0.7,6.46,4.59,1.9,2.60,5.36,-2.8,1.3,1.1,0.2,,,,35979,,,1700,,,4.7,1727,,,4.8,0,,,,,,22691,,,16076,,,,,,70.8,,,41.47,38.92,2.5,1.37,0.70,0.7,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,L15,음악이 흐르는 밤 박은경입니다,2200,,,,,,,9709,9567,1.5,9437,29681,29490,0.6,79581,,,204,224,-8.9,2.1,1929,,,19.9,0,,,17.7,,,7110,7023,1.2,5684,5613,1.3,,,,79.9,79.9,0.0,41.89,43.09,-1.2,37.7,36.61,1.1,7.79,11.49,-3.7,8.04,6.64,1.4,1.9,1.7,0.2,,,,29667,,,1523,,,5.1,1482,,,5.0,0,,,,,,19875,,,15432,,,,,,77.6,,,46.00,43.84,2.2,2.01,1.92,0.1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,M05,김선재의 책하고놀자,0600,,,,,,,0,0,,0,10394,10329,0.6,26243,,,0,0,,,0,,,,0,,,,,,0,0,,0,0,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,7077,,,148,,,2.1,418,,,5.9,0,,,,,,4634,,,3333,,,,,,71.9,,,34.91,30.30,4.6,0.68,0.00,0.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,M07,최영주의 러브FM,0900,,,,,,,0,0,,0,29641,29058,2.0,75622,,,0,0,,,0,,,,0,,,,,,0,0,,0,0,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,18966,,,589,,,3.1,1862,,,9.8,0,,,,,,12596,,,9463,,,,,,75.1,,,31.65,26.04,5.6,0.58,0.63,-0.1,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,M10,DJ래피의 드라이브 뮤직,0700,,,,,,,0,0,,0,26144,25387,3.0,63946,,,0,0,,,0,,,,0,,,,,,0,0,,0,0,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,17864,,,466,,,2.6,1416,,,7.9,0,,,,,,10627,,,8028,,,,,,75.5,,,35.77,29.88,5.9,1.07,0.65,0.4,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,M11,DJ래피의 드라이브 뮤직,1600,,,,,,,0,0,,0,18962,18730,1.2,54668,,,0,0,,,0,,,,0,,,,,,0,0,,0,0,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,11057,,,522,,,4.7,1246,,,11.3,0,,,,,,6475,,,4585,,,,,,70.8,,,21.32,17.81,3.5,0.35,0.35,0.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,P00,,,,,,,,,8935,8880,0.6,8748,27718,27765,-0.2,82807,,,225,269,-16.4,2.5,1825,,,20.4,0,,,23.8,,,4457,4561,-2.3,3075,3513,-12.5,,,,69.0,77.0,-8.0,38.32,38.05,0.3,34.5,34.43,0.1,13.31,13.22,0.1,6.32,6.33,0.0,0.3,0.2,0.1,,,,29181,,,1650,,,5.7,1606,,,5.5,0,,,,,,13006,,,9662,,,,,,74.3,,,40.41,38.47,1.9,1.25,1.75,-0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/26,2026/03/16,2026/02/01,T00,,,,,,,,,193651,192858,0.4,193503,352111,352452,-0.1,635842,,,4354,4840,-10.0,2.2,44241,,,22.8,0,,,26.7,,,179154,178995,0.1,164760,165123,-0.2,,,,92.0,92.3,-0.3,73.07,72.49,0.6,69.63,69.21,0.4,22.51,20.66,1.9,11.94,16.28,-4.3,2.0,2.0,0.0,,,,354729,,,29072,,,8.2,40846,,,11.5,0,,,,,,319561,,,291218,,,,,,91.1,,,72.45,69.90,2.5,3.76,4.64,-0.9,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/27,2026/03/16,2026/02/01,F00,,,,,,,,,138519,138360,0.1,142101,276920,278005,-0.4,520195,,,2892,3053,-5.3,2.1,31160,,,22.5,0,,,27.3,,,122875,122732,0.1,111964,111652,0.3,,,,91.1,91.0,0.1,67.43,67.87,-0.4,64.43,64.95,-0.5,18.67,19.05,-0.4,11.66,14.24,-2.6,1.5,1.7,-0.2,,,,280666,,,20464,,,7.3,29201,,,10.4,0,,,,,,241770,,,217484,,,,,,90.0,,,69.77,67.15,2.6,2.92,3.68,-0.8,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/27,2026/03/16,2026/02/01,F01,딘딘의 뮤직하이,2300,,,,,,,6808,6780,0.4,7674,22962,22735,1.0,63796,,,185,170,8.8,2.7,1232,,,18.1,0,,,8.1,,,5641,5525,2.1,4643,4569,1.6,,,,82.3,82.7,-0.4,36.86,36.31,0.5,34.47,34.92,-0.5,14.04,7.44,6.6,5.29,2.96,2.3,0.8,0.8,0.0,,,,23033,,,1484,,,6.4,633,,,2.7,0,,,,,,18035,,,14946,,,,,,82.9,,,44.69,41.42,3.3,0.65,1.20,-0.5,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/27,2026/03/16,2026/02/01,F02,애프터 클럽,0100,,,,,,,4234,4016,5.4,4059,12703,12898,-1.5,36506,,,82,118,-30.5,1.9,289,,,6.8,0,,,19.2,,,3547,3194,11.1,3028,2698,12.2,,,,85.4,84.5,0.9,44.72,42.38,2.3,37.45,36.44,1.0,5.75,4.27,1.5,2.54,2.97,-0.4,0.5,0.6,-0.1,,,,12814,,,684,,,5.3,572,,,4.5,0,,,,,,9834,,,8379,,,,,,85.2,,,44.02,40.66,3.4,0.54,0.87,-0.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/27,2026/03/16,2026/02/01,F03,파워 스테이션,0300,,,,,,,3765,3602,4.5,3687,10966,10782,1.7,29894,,,68,95,-28.4,1.8,328,,,8.7,0,,,16.1,,,3194,2986,7.0,2683,2469,8.7,,,,84.0,82.7,1.3,48.9,47.05,1.9,42.56,41.96,0.6,9.09,0.93,8.2,1.05,0.00,1.1,0.3,0.4,-0.1,,,,10939,,,577,,,5.3,407,,,3.7,0,,,,,,8636,,,7232,,,,,,83.7,,,45.18,43.31,1.9,0.63,0.44,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/27,2026/03/16,2026/02/01,F04,이인권의 펀펀투데이,0500,,,,,,,18376,18154,1.2,19080,41410,40831,1.4,87787,,,155,154,0.6,0.8,1947,,,10.6,0,,,14.2,,,15639,15497,0.9,11644,11497,1.3,,,,74.5,74.2,0.3,61.15,61.39,-0.2,58.09,57.85,0.2,25.63,21.64,4.0,24.03,19.87,4.2,0.5,0.6,-0.1,,,,41868,,,1080,,,2.6,1459,,,3.5,0,,,,,,34466,,,27121,,,,,,78.7,,,62.01,59.88,2.1,3.43,4.22,-0.8,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2026/03/27,2026/03/16,2026/02/01,F05,김영철의 파워FM,0700,,,,,,,61331,61099,0.4,63017,116447,116884,-0.4,217730,,,587,459,27.9,1.0,8466,,,13.8,0,,,17.6,,,56354,56454,-0.2,48770,48625,0.3,,,,86.5,86.1,0.4,68.8,69.66,-0.9,66.8,67.21,-0.4,18.41,17.96,0.4,14.81,19.76,-5.0,1.2,1.5,-0.3,,,,119877,,,3176,,,2.6,6411,,,5.3,0,,,,,,106333,,,92041,,,,,,86.6,,,71.27,67.01,4.3,2.27,2.11,0.2,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
